Power Usage,Residuallast,Pumpspeicher,Wind Offshore,Wind Onshore,Photovoltaik
73208,53433,1574,6323,12377,1075
73934,52579,1142,6355,12712,2288
73973,52409,721,6194,12330,3041
73619,51932,315,5995,12375,3318
72256,51014,300,6086,12432,2725
71179,50344,174,6137,13136,1563
71247,50306,1508,6395,14135,411
72907,51067,1609,5933,15898,9
74594,52539,1199,5923,16132,0
73936,51780,346,5889,16267,0
71109,49403,494,5741,15965,0
66553,45967,1294,5609,14977,0
62894,43016,1295,5486,14392,0
60135,41260,1221,5473,13402,0
56239,37768,840,5416,13056,0
53151,34881,2730,5560,12711,0
50395,32924,2701,5362,12109,0
48767,32122,2785,5122,11523,0
48240,32365,2817,4997,10878,0
48890,33376,3221,5078,10436,0
49582,34570,3014,5094,9919,0
50900,36505,1826,4877,9518,0
53586,40419,1151,4402,8760,5
56464,44071,577,4088,8129,175
59420,47376,920,4023,7057,964
60930,49473,543,3712,5731,2014
62002,51303,1097,3248,4630,2822
61504,52143,1664,2457,3919,2985
59976,52340,418,1896,3372,2369
59062,52979,392,1418,3336,1329
59048,54057,336,1163,3457,372
61146,56318,890,1018,3803,7
63052,58153,2482,983,3917,0
62803,57893,2566,925,3985,0
60763,55950,2566,800,4013,0
57081,52603,2553,651,3828,0
54201,50066,757,564,3571,0
52529,48755,856,480,3294,0
48814,45228,1061,451,3135,0
45501,41930,1574,520,3051,0
43473,39706,1445,563,3205,0
42714,38712,1457,552,3449,0
42464,38461,1653,521,3483,0
42503,38506,1697,528,3469,0
42634,38527,1578,561,3546,0
42809,38340,1732,541,3928,0
45149,40775,870,443,3920,11
47865,43430,596,564,3717,155
51129,46012,493,912,3543,661
53773,47750,1340,1067,3289,1667
56407,49742,1506,985,3195,2485
56601,49703,614,1130,2933,2836
54972,48421,433,1357,2705,2489
53754,48401,568,1409,2442,1502
53754,48883,384,1880,2529,462
55773,50082,2334,2478,3205,10
59042,52077,2214,2744,4222,0
59632,50408,1902,3732,5492,0
58335,46795,1403,4589,6951,0
56055,42586,1054,5232,8238,0
54771,40131,913,5661,8979,0
54427,38592,1135,5888,9948,0
51097,34071,2298,5659,11367,0
47894,29699,1549,5245,12950,0
46551,26611,2508,5390,14551,0
46493,24918,3516,5307,16269,0
47216,24645,3759,5089,17483,0
49365,26109,3499,5122,18134,0
52777,28739,2512,5323,18715,0
61507,36100,834,5530,19877,0
68491,42630,644,5584,20273,5
71212,44908,946,5424,20516,365
71315,43638,108,5520,19856,2302
72174,42455,628,5717,19357,4644
72748,41772,848,5829,18678,6469
72542,42175,610,5761,17373,7232
71629,43605,494,5964,15740,6320
70256,46113,465,5958,14544,3642
69762,48629,941,6096,14043,994
70891,50158,2187,6102,14606,26
73110,51665,2180,6321,15124,0
72513,51285,2386,6225,15003,0
69896,49428,1532,6087,14381,0
65531,45823,754,6039,13669,0
61350,42275,615,5937,13138,0
58623,40150,1095,5726,12747,0
54310,37150,1091,4692,12469,0
50829,33583,1377,4462,12784,0
49660,31433,2478,4774,13452,0
48840,30859,2513,4532,13450,0
49097,31320,2325,4505,13273,0
50863,33538,2258,4438,12886,0
54811,36981,2322,5177,12653,0
62661,44510,1039,5352,12798,0
69525,51894,432,5086,12539,6
71893,55487,1353,4233,11982,190
71440,55489,1356,3640,11109,1203
72442,57140,1606,2781,9948,2573
73280,58817,1683,2268,8957,3238
73156,60113,930,2070,7741,3232
72316,61113,1280,1543,7073,2588
71037,61208,676,1399,7027,1404
71102,61670,1690,1342,7668,422
71823,61886,1577,1374,8551,11
72514,61543,1783,1556,9416,0
72082,60390,1491,1834,9859,0
70190,58494,1040,2278,9418,0
66019,54664,664,2631,8724,0
62081,50809,988,3080,8193,0
58630,47538,1067,3676,7417,0
54209,44525,863,3279,6406,0
50756,42367,1883,2854,5535,0
48819,41978,2694,2473,4369,0
47565,41745,2944,2253,3568,0
48037,43203,3142,1834,3000,0
49058,44989,3053,1346,2724,0
52296,48394,2427,1262,2640,0
59922,54938,811,1706,3278,0
66405,60015,2793,2310,4077,3
69063,61044,1893,2896,4926,198
69739,59003,2482,3762,5509,1465
70356,57532,2063,3262,5708,3855
71021,56799,2167,2926,4906,6390
70387,55978,1436,2930,4043,7437
69549,55950,1103,2616,4157,6826
68381,57152,1295,2518,4339,4372
68049,57856,955,2924,5914,1355
69469,57266,610,3642,8531,30
71874,56946,1835,4306,10622,0
71799,53678,359,5164,12958,0
70106,49920,869,5657,14529,0
66221,44682,1189,5696,15843,0
62689,40180,1123,6031,16479,0
59800,37251,1046,6120,16430,0
54993,32422,1071,6161,16410,0
51737,29029,2574,6393,16315,0
50115,27152,3066,6547,16417,0
49367,26265,3147,6237,16865,0
49985,26644,3163,6297,17045,0
51545,27703,3580,6570,17273,0
54342,30907,2337,6211,17224,0
60040,37402,692,4757,17882,0
66458,43728,585,4162,18567,2
69606,46243,1312,4215,18886,261
69995,45116,958,4347,18848,1685
70590,44494,548,4890,17867,3339
71410,43829,739,5628,16901,5052
71248,42944,331,6036,16618,5651
69748,42648,211,6048,16055,4998
68969,44183,136,6124,15504,3157
68827,45815,60,6389,15613,1010
69938,47539,2525,6414,15952,33
71688,49434,2539,5978,16277,0
71334,48763,2430,5851,16721,0
69406,46139,1756,5793,17474,0
65808,42890,1541,5329,17589,0
61959,39473,1025,5318,17168,0
59448,37229,1319,5705,16515,0
55177,33288,1127,5859,16031,0
52132,30452,1584,6129,15551,0
50334,29529,2373,6082,14724,0
49587,29550,2463,6195,13843,0
49795,30124,2793,6162,13509,0
50962,31811,2356,5948,13203,0
53634,34764,1388,6021,12849,0
59843,40394,1065,6101,13348,0
65167,44981,2224,6081,14104,2
67142,46559,2190,5259,14881,444
67264,45071,1543,4491,14642,3060
67645,43209,1239,4529,13509,6398
67579,40852,675,5073,12200,9454
66826,39586,828,5860,10912,10468
64978,40084,597,6243,9585,9066
63096,42153,241,6192,9126,5625
63140,44601,1586,6221,10613,1706
65873,45278,2973,6479,14055,61
69524,45718,3005,6630,17175,0
69018,43830,3247,6454,18734,0
66720,41264,1894,6233,19223,0
62185,37566,286,6102,18517,0
58689,34543,197,6086,18060,0
55813,33040,163,5380,17393,0
52024,29144,158,5549,17331,0
48854,26220,250,5535,17098,0
46986,24513,387,5501,16972,0
46324,23959,787,5420,16945,0
46252,23904,1755,5350,16999,0
46734,24586,3215,5198,16951,0
46836,24377,3080,5008,17451,0
47834,24300,2634,4955,18580,0
50616,26426,1887,5047,19141,2
53605,28413,471,5132,19683,378
56244,29031,534,5251,19005,2958
57422,28504,1113,5306,17291,6321
58400,28062,1093,5328,16176,8835
57791,27191,553,5448,15666,9486
56331,27864,211,5457,15337,7673
55340,29697,278,5536,15881,4226
56164,30864,315,5924,18339,1037
59532,32502,924,6015,20996,19
62598,33996,2389,6430,22172,0
62540,34479,3050,6085,21976,0
60183,32824,2230,6132,21227,0
55995,30030,200,6124,19841,0
53317,28921,105,6085,18310,0
51917,29083,305,6051,16783,0
48866,27187,392,5941,15739,0
45372,24716,791,5901,14755,0
43544,23708,1156,5872,13964,0
42716,23408,1838,5699,13610,0
41990,23196,3037,5521,13273,0
41991,23609,3396,5505,12877,0
42170,24147,2970,5405,12619,0
42043,24009,1854,5323,12711,0
44194,26610,951,5255,12329,1
46926,29485,352,5055,12109,277
50318,32234,298,5063,11303,1720
52707,34428,184,4974,9738,3567
55017,36920,1103,4881,8381,4836
55066,38006,1634,4797,7440,4824
53496,37370,364,5097,7207,3822
52012,37087,338,5292,7398,2236
52204,38121,200,5287,8087,710
54561,39971,1018,5329,9235,27
57538,41366,2823,5797,10375,0
57612,40173,2720,6073,11366,0
56266,38354,2754,6101,11812,0
53773,35520,1669,6079,12174,0
51983,32959,708,6255,12769,0
51361,32370,526,6042,12949,0
48699,29948,1384,5338,13413,0
45466,26337,1868,5263,13866,0
43605,24241,3050,5264,14100,0
43263,24048,3350,5014,14201,0
43402,24579,3531,5067,13756,0
44775,26568,2776,4821,13386,0
47312,29028,1815,4695,13589,0
52700,33584,1260,4985,14131,0
58115,38851,2429,4860,14403,1
61364,41490,1619,4878,14667,330
62246,41431,1527,4791,13906,2118
62954,41539,1171,4461,12790,4163
63795,41763,1045,4314,12128,5590
63617,42019,881,4187,11663,5749
62579,42024,368,4412,11686,4457
61965,42309,278,4602,12618,2435
62752,40965,809,5422,15774,592
64795,38385,1267,5795,20608,8
66584,36132,853,6035,24418,0
66151,34000,356,6334,25817,0
64241,30888,931,6225,27128,0
61546,27340,731,6100,28106,0
58426,23620,1222,5852,28954,0
55844,21480,1224,5768,28596,0
52512,17083,2310,5978,29451,0
49771,13780,3277,6146,29845,0
47854,11310,3635,6320,30225,0
47000,11657,3684,6212,29131,0
47188,12188,3782,6129,28871,0
48359,11291,3404,5997,31072,0
51022,12625,3189,5431,32967,0
55552,16119,3027,4447,34986,0
60489,20184,1383,4224,36080,1
63983,23409,943,4965,35442,168
64751,23762,1004,5205,34875,909
65174,23335,1773,5213,34578,2049
66119,23120,1436,5451,34416,3132
65932,23070,1100,5453,33997,3413
64435,24746,1081,5201,31632,2856
62958,27427,1291,4365,29379,1787
62666,32203,605,3758,26162,544
63706,37870,1861,3121,22704,12
64373,43069,2612,2324,18980,0
63729,45937,2561,2102,15690,0
61306,46727,2658,2008,12571,0
57401,44645,574,1799,10958,0
53631,42381,576,1817,9433,0
51299,40995,558,1722,8582,0
47395,37764,502,1555,8076,0
43869,34817,1302,1385,7667,0
41960,33812,1985,1245,6903,0
40961,33964,1797,969,6028,0
40993,34468,1602,823,5701,0
41927,35888,1746,655,5384,0
44231,39112,1137,465,4655,0
48260,43885,1063,373,4002,0
53216,48827,2927,373,4016,1
56395,51127,3685,429,4717,123
57812,50817,3558,476,5786,734
59111,50186,3136,630,6461,1834
60260,50179,1359,791,6689,2600
60149,49971,595,784,6755,2640
58842,48361,409,946,7433,2102
57716,46618,676,1275,8714,1110
58061,45915,647,1953,9905,288
59750,45391,1340,2684,11670,6
61139,43447,1313,3292,14400,0
61625,40879,1222,3789,16958,0
60084,37154,641,4110,18820,0
56524,31934,990,3942,20648,0
53216,27761,1306,3752,21703,0
50603,25202,576,3264,22138,0
47422,21965,1139,3061,22396,0
43918,17959,1024,3331,22629,0
41724,15843,2572,3551,22331,0
40475,13991,3022,3819,22666,0
40689,13090,3483,4357,23242,0
41799,14118,3374,4406,23276,0
42512,14563,3184,4827,23122,0
43008,15741,2324,4811,22456,0
45893,19670,1086,4764,21459,1
48972,23957,694,4749,20077,190
52046,26378,581,5136,19207,1325
53617,26279,1046,5219,19027,3091
54715,26880,710,5313,18428,4094
54851,27992,312,5692,17301,3867
53995,28621,268,6263,16260,2851
52770,29729,149,6172,15251,1619
52080,31123,296,6244,14254,459
53714,34049,207,6606,13048,13
55069,35675,3195,6676,12718,0
53426,34395,3336,6598,12433,0
50098,31882,3056,6402,11814,0
48057,30624,2394,6482,10951,0
46977,29844,1232,6432,10701,0
46334,29531,343,5884,10920,0
44060,27457,572,5575,11028,0
41495,25958,1173,4862,10675,0
39961,24652,2468,4812,10498,0
38827,23797,3139,4690,10340,0
38856,24026,3260,4733,10097,0
38961,24379,2613,4645,9938,0
39016,24631,2302,4872,9514,0
39129,25368,2317,4647,9114,0
40730,27881,1557,4058,8790,1
43189,31359,1889,3360,8354,116
46987,35393,267,2757,7650,1186
49604,37468,264,2274,6754,3108
52123,39300,419,1918,6116,4789
51690,38463,412,1893,5825,5509
48734,36767,1830,1543,5552,4873
47357,37342,619,1678,5174,3163
47466,39270,1477,1875,5221,1101
49314,41234,3171,2300,5737,44
51430,42649,3279,2329,6452,0
51773,42184,3235,2762,6826,0
50866,41847,3262,2444,6575,0
49162,40176,2222,2132,6854,0
47594,39566,818,1556,6473,0
47177,40108,893,1403,5667,0
44379,36815,325,1602,5962,0
41854,33410,1431,1803,6642,0
40014,30359,1304,2363,7293,0
38850,28231,1509,2685,7934,0
38675,27231,1874,2720,8725,0
39204,26195,2210,3897,9112,0
39379,24676,2359,4847,9856,0
39122,22836,1955,5573,10714,0
40347,23508,528,4968,11870,0
43231,25140,312,4708,13098,286
47140,25779,673,5458,13675,2228
50204,25383,608,5969,14245,4608
52902,25459,383,5748,15381,6314
52670,24063,316,5514,16656,6437
50550,21486,306,5468,18365,5231
49501,20182,548,5551,20453,3315
49937,20905,570,5440,22451,1142
52270,21939,214,5531,24751,50
55008,22756,208,5396,26856,0
55800,22026,742,4917,28857,0
54758,20101,781,4473,30184,0
53023,17093,1067,4477,31454,0
52408,15484,1052,4476,32448,0
52093,15419,1209,4474,32200,0
49708,14286,1347,3806,31617,0
46606,10796,1116,3790,32020,0
44717,9636,1478,3523,31559,0
43592,8699,1603,3492,31402,0
43415,9346,2058,3117,30952,0
43414,8793,2039,2749,31872,0
43636,9722,2214,2410,31504,0
43524,8949,2491,2002,32573,0
45330,9132,2086,1980,34217,1
47850,10352,2506,1891,35151,456
51611,11967,2176,2106,35184,2354
54179,12073,2412,2275,35603,4228
56731,12704,2059,2452,36544,5031
57636,13065,2679,3419,36388,4763
56349,11961,2261,3958,36702,3729
55262,12243,2711,4360,36554,2106
55365,13268,2800,4491,36999,608
57526,15651,2137,4397,37462,16
60284,18390,1692,4483,37411,0
60123,17653,1410,4672,37798,0
58151,16890,1026,4612,36650,0
55501,16139,1066,4485,34877,0
53425,16243,170,4028,33154,0
52147,18218,192,3290,30640,0
48823,17389,108,2858,28577,0
46109,17097,1999,2512,26500,0
43661,16946,2490,2197,24518,0
42420,18345,1913,1873,22202,0
41792,19732,1730,1694,20367,0
42681,23082,1546,1447,18152,0
44359,26584,1201,1605,16170,0
46922,30626,967,1700,14596,0
50175,35612,511,1547,13016,0
53127,39735,282,1539,11707,147
55099,41647,996,1359,10845,1248
56610,43114,346,1283,9608,2605
57870,44487,822,1328,8449,3607
58126,45738,1303,1354,7085,3950
56828,45811,548,1317,6128,3571
55417,45899,645,1142,6161,2216
55594,46965,981,1168,6788,673
57455,48630,2700,767,8018,40
59331,49449,2711,709,9173,0
59200,49259,2693,533,9408,0
57448,48190,2499,485,8773,0
54512,46040,1433,635,7837,0
51559,43833,696,611,7115,0
49288,42240,217,464,6585,0
46131,39324,270,582,6224,0
43840,36928,961,577,6335,0
42048,35071,1769,482,6496,0
41415,33884,2444,535,6996,0
41056,32691,2701,960,7405,0
41908,32521,2937,1189,8198,0
43583,33239,2809,1444,8900,0
46004,34630,1657,1469,9906,0
49333,37413,1401,1370,10550,0
52154,39768,1714,1127,11005,256
54113,40851,3254,742,10985,1534
55780,41169,3256,492,10844,3276
57099,40387,723,535,11078,5098
57732,39915,534,401,12113,5303
56966,39592,188,292,12647,4435
55773,39221,368,331,13250,2971
55382,40194,305,406,13602,1181
57727,42952,2165,640,14079,57
60203,44301,3082,809,15092,0
60891,43425,2388,1008,16458,0
59217,41135,716,1216,16866,0
56561,37580,683,1811,17170,0
53722,34501,429,1582,17639,0
51613,31941,245,1826,17846,0
49212,29674,872,2340,17198,0
46209,26723,1386,2638,16849,0
44180,23944,2416,3087,17150,0
43691,23000,3467,3487,17205,0
43500,22620,3505,3199,17681,0
44258,23468,2717,3034,17757,0
45615,25022,2165,2977,17616,0
47944,27067,1379,3491,17386,0
51231,31159,967,3169,16904,0
53986,34090,271,3224,16347,326
55683,34548,704,3034,15506,2596
56532,33704,506,3003,14436,5388
57626,33661,281,2964,13467,7535
57572,33322,479,3151,13283,7815
56660,34382,527,3138,12773,6368
56312,36799,154,3086,12711,3717
56470,38299,1573,3893,13070,1208
58106,39544,2928,4193,14317,53
61021,41028,2981,4268,15724,0
60985,40171,2943,3955,16858,0
59177,38112,1683,4061,17005,0
55314,33655,188,4237,17423,0
52272,30328,173,4377,17567,0
50727,29370,507,4518,16840,0
47925,27046,1024,4364,16516,0
44933,24533,1749,3937,16462,0
42744,22590,2765,4149,16005,0
41832,22327,2961,3977,15528,0
41255,22540,3483,3965,14750,0
41777,24084,3684,3837,13855,0
42508,25716,3343,3566,13226,0
42893,26904,2135,3291,12698,0
44839,29360,1141,2822,12657,0
47914,31680,826,2920,12872,443
51007,32662,1927,3048,12358,2940
52961,32137,2224,3161,11735,5928
54262,32550,2482,3511,10294,7907
54601,33869,1633,3085,9248,8398
53249,34857,684,3173,8092,7128
52151,37787,743,2917,7117,4330
51943,40812,717,2908,6852,1373
54468,44167,3321,2887,7362,52
57485,46979,3000,2383,8123,0
57848,47897,2934,1945,8007,0
54988,46207,2791,1488,7293,0
51020,43074,1316,1178,6768,0
48681,41671,555,951,6059,0
47451,41546,233,599,5306,0
45235,40210,458,425,4601,0
44586,40269,525,383,3935,0
42832,38896,379,395,3542,0
41111,37589,1876,305,3217,0
40365,37258,3938,319,2788,0
40318,37529,4630,296,2493,0
39642,37069,3780,432,2141,0
39042,36521,3319,510,2011,0
39522,37158,2244,389,1975,0
40629,37988,1845,360,2088,194
42981,39245,1520,248,2124,1364
45565,40212,1026,447,1921,2987
48037,41615,705,558,1628,4238
49226,42408,293,669,1323,4827
48370,42142,393,836,1158,4234
47417,42647,508,800,1245,2725
47706,44528,567,668,1565,945
49542,46519,213,833,2146,44
53104,49429,48,752,2923,0
53822,49550,11,700,3572,0
52778,48069,49,778,3931,0
50494,45569,99,723,4202,0
48736,43668,299,642,4426,0
48082,42546,428,841,4695,0
45716,40506,1812,590,4620,0
42999,38050,3608,425,4524,0
41203,36423,4820,433,4348,0
40227,35539,4821,562,4126,0
40096,35590,4732,406,4100,0
40744,36423,4819,317,4004,0
41167,37166,3210,389,3612,0
42353,38522,1650,507,3324,0
44097,40487,966,621,2989,0
46272,42977,2063,452,2689,155
49201,45587,438,349,2284,982
51542,47316,39,287,1737,2202
53553,48638,33,277,1327,3310
54511,49471,219,299,1016,3726
53628,49373,213,265,919,3072
52594,49471,19,237,1100,1786
52706,50361,109,384,1371,590
54513,52247,277,516,1728,23
57546,54679,24,737,2130,0
57823,53963,149,1099,2761,0
56041,51469,294,1297,3275,0
52637,47576,289,1413,3648,0
50290,44632,495,1533,4125,0
49466,42852,894,1768,4845,0
47561,39530,2053,2438,5594,0
44602,35323,2427,2756,6524,0
42585,32392,1722,2730,7463,0
41466,29937,2961,3220,8309,0
41552,28932,4299,3553,9068,0
42058,28391,4746,3781,9886,0
42649,26992,5054,4607,11050,0
42611,25403,4649,4947,12261,0
43885,25536,2731,4924,13426,0
46726,27764,1114,5078,13801,85
50073,30119,1161,5523,14125,306
52866,31579,549,6074,14329,885
56161,33874,416,5982,14911,1394
56739,34169,342,5766,15272,1532
55865,33655,525,4936,15964,1311
54675,32457,43,4754,16643,821
55048,33731,989,4184,16818,316
56363,34880,71,4190,17275,18
59482,38144,14,3996,17343,0
59346,38260,10,3818,17269,0
57478,36894,29,3561,17024,0
55131,34938,212,3559,16634,0
53564,34347,1046,3557,15660,0
52586,34472,676,3550,14564,0
50212,32518,3227,3554,14141,0
47773,30434,3838,3550,13790,0
46166,29112,5272,3553,13501,0
45972,29108,5754,3548,13316,0
45868,29182,5266,3553,13133,0
47100,30639,4166,3556,12905,0
49644,33506,2367,3544,12594,0
55222,38982,930,3628,12612,0
61417,45244,323,4231,11941,0
64996,48422,4,5230,11244,100
66915,50370,14,5397,10860,288
68184,51213,32,5832,10396,743
70099,52653,122,5783,10579,1084
70638,53149,43,5703,10590,1197
69984,52688,85,5497,10756,1042
69111,51775,83,5728,10922,686
68957,51990,745,5761,10985,222
69792,52920,710,5761,11102,9
71614,54760,9,5862,10992,0
71160,54422,64,5868,10870,0
69262,52642,47,5833,10787,0
65826,49449,359,5890,10488,0
62558,46766,569,5941,9851,0
59964,44731,977,5952,9281,0
56479,41198,1492,6014,9267,0
52556,37443,3957,6012,9102,0
51086,36208,4353,5800,9078,0
50010,35458,4424,5378,9174,0
50302,35730,4753,5377,9195,0
50982,36471,4865,5364,9148,0
53536,39081,2991,5370,9086,0
58910,44175,963,5365,9370,0
63780,49327,553,5355,9098,0
66841,52263,131,5619,8861,98
68500,53652,8,5844,8653,352
69545,53732,11,6309,8688,816
71103,55043,9,6318,8534,1209
71425,55031,4,6287,8773,1334
70543,53989,30,6227,9165,1164
69674,52964,52,6147,9833,730
69234,52814,32,6152,10011,257
69948,53733,55,6107,10097,12
71526,55137,97,6108,10281,0
71180,54942,30,6068,10170,0
69224,53142,316,5938,10144,0
65949,50031,448,6025,9894,0
62883,47065,577,5860,9959,0
60586,45057,1019,5523,10006,0
56789,41328,2489,5353,10109,0
53327,38365,4329,5153,9810,0
51028,36492,5209,4979,9558,0
50043,35919,5581,4818,9306,0
50082,36339,5890,4750,8993,0
50830,37851,5328,4750,8230,0
51915,39841,2464,4480,7594,0
55728,43925,669,4808,6995,0
59764,48705,816,4704,6356,0
63078,52226,162,4748,6005,98
64529,54342,105,4296,5514,377
65841,56376,22,3895,4632,939
67755,58660,18,3660,4042,1394
67386,58156,23,3789,3874,1567
66161,57353,63,3537,3869,1402
65851,57550,32,3216,4130,955
64913,57311,25,3010,4222,371
65434,57963,7,3113,4333,25
67815,60190,93,3180,4445,0
67905,60520,163,2897,4488,0
66006,59169,23,2455,4382,0
62860,56412,95,2148,4299,0
60308,53824,380,2016,4469,0
58883,52297,1458,1861,4726,0
55618,49151,2144,1695,4772,0
52751,46647,3020,1335,4769,0
50958,44866,4030,1109,4984,0
50558,44470,3913,1096,4992,0
50491,44185,4706,1166,5140,0
51485,45035,4424,1199,5252,0
54374,47875,2707,1223,5276,0
59579,53189,680,1169,5222,0
64380,58287,133,1137,4956,1
67493,61414,5,1201,4767,111
68613,62368,7,1163,4742,340
69750,63037,6,937,4853,924
71387,64122,6,855,4863,1547
72069,64665,9,772,4812,1820
70888,63819,253,765,4667,1637
69547,63394,289,728,4293,1132
68979,63675,269,772,4069,464
69256,63975,253,838,4408,35
71530,65803,4,889,4839,0
71151,64659,8,1064,5429,0
69076,62379,12,1028,5669,0
65805,59212,366,937,5656,0
63100,56679,1352,890,5531,0
61076,54853,1948,797,5426,0
57133,50852,3583,846,5436,0
54175,47868,5466,855,5452,0
52301,46239,5994,813,5249,0
51026,45110,5839,862,5054,0
51043,45098,5935,911,5035,0
52204,46335,6147,844,5026,0
54464,48725,4461,821,4918,0
59684,54093,1621,837,4754,0
64685,59047,266,1048,4590,1
67405,61856,17,1112,4344,94
