Price,Wind Offshore,Wind Onshore,Photovoltaik,Power Usage,Residuallast,Pumpspeicher
19.28,641,1068,7493,69488,60287,633
25.86,687,971,7136,68547,59754,291
25.9,645,890,6257,67111,59319,18
21.64,650,867,4865,66304,59923,6
19.05,622,823,3132,65027,60450,283
40.65,611,753,1257,65185,62564,65
26.36,556,794,112,66538,65076,3
21.18,516,885,0,68312,66911,126
19.62,502,1037,0,64731,63191,28
18.52,448,1094,0,60327,58785,399
17.74,379,1101,0,56195,54716,472
16.92,370,986,0,51206,49851,1526
18.9,299,823,0,47649,46527,2602
18.67,283,766,0,46005,44956,2786
18.57,258,767,0,44991,43966,3103
18.63,266,802,0,45409,44342,3372
18.71,258,832,0,46752,45662,3249
19.15,262,874,0,50560,49424,1834
25.94,256,882,0,59174,58036,615
53.73,287,942,61,65826,64537,7
56.75,276,1048,943,68057,65790,36
56.7,272,933,3023,67830,63603,74
51.42,254,787,5676,68727,62010,65
39.95,249,782,8115,69320,60175,3
34.36,237,906,9747,68207,57317,136
47.8,198,981,10062,66327,55086,376
46.8,192,992,9089,64409,54137,327
26.18,156,1050,7117,63353,55031,194
26.2,162,1289,4588,62484,56444,83
46.66,202,1639,1853,62794,59101,98
44.8,266,2210,164,64306,61666,22
29.91,336,2945,0,66358,63078,4
25.93,407,3555,0,62366,58405,186
20.06,438,3780,0,57926,53708,58
19.66,424,3934,0,54429,50071,90
18.94,437,3906,0,50149,45807,273
19.86,412,3937,0,46571,42222,743
19.82,432,4060,0,44465,39974,1370
19.66,385,4142,0,43158,38632,1382
19.72,358,4142,0,43067,38567,2074
19.74,392,4292,0,43464,38780,2134
19.85,375,4290,0,44034,39369,2005
19.94,430,4501,0,45956,41025,413
20.31,397,4536,63,49040,44045,174
20.86,560,4559,1183,52327,46025,61
21.38,825,3878,3784,54824,46338,7
21.56,1069,3478,7019,55940,44375,108
21.36,1096,4454,9913,56701,41239,182
21.16,1123,5437,11513,55278,37205,204
20.95,979,5951,11706,52996,34360,635
20.77,914,6075,10851,51377,33537,662
20.71,916,6642,8862,50884,34465,446
20.88,1140,7386,5548,51246,37172,359
21.4,1609,7336,2035,53037,42057,197
21.82,1939,8050,185,55465,45291,235
21.74,2037,10113,0,57746,45596,294
21.11,2117,11589,0,54548,40843,526
20.64,2179,12196,0,51689,37314,539
20.18,2181,12107,0,49852,35565,413
19.84,2202,11695,0,46508,32611,908
19.71,2192,11070,0,42676,29414,1175
18.94,2189,10786,0,40541,27566,1378
19.03,2194,10689,0,39402,26519,1385
19.21,2201,10607,0,39189,26381,1793
19.45,2077,10343,0,39712,27292,1571
19.01,2022,10253,0,39998,27723,1387
19.03,2055,10357,0,40365,27952,1468
19.52,2207,10546,71,42182,29358,612
20.32,2255,10107,1928,44820,30530,517
20.62,2277,8203,6426,47135,30229,96
20.2,2284,8002,11203,48601,27113,579
19.99,2297,11280,14832,50617,22209,2055
19.82,2287,12680,16936,49560,17657,2536
19.75,2352,12231,17701,47532,15249,2720
19.64,2361,12182,16574,46025,14909,3165
19.63,2402,12650,13401,45565,17113,2725
16.57,2496,12454,8584,46199,22666,1681
23.35,2554,11079,3241,48702,31828,410
22.92,2602,9962,241,52619,39814,8
22.21,2694,11608,0,55889,41587,8
21.82,2760,12943,0,54001,38299,444
21.42,2777,13146,0,51939,36016,767
20.87,2772,12564,0,50981,35645,426
20.04,2692,11963,0,47287,32633,1051
20.21,2583,11057,0,44604,30965,2351
19.6,2395,10306,0,42884,30183,2415
19.78,2221,9684,0,42201,30296,2374
19.47,1996,9091,0,42985,31898,2512
19.64,1812,8553,0,44799,34434,2552
20.71,1737,8377,0,49524,39411,1750
21.75,1871,8329,0,58939,48739,493
24.8,1842,8166,111,65580,55462,94
31.64,1820,6997,2984,67323,55522,48
31.97,1731,4767,8856,67278,51925,195
29.72,1797,3835,14044,67185,47509,163
27.38,1905,5141,17804,68054,43204,770
25.32,1949,6295,19269,67077,39565,1164
25.34,1988,5884,18694,65977,39412,1139
25.83,1826,5446,16373,64653,41008,1169
25.56,1845,5767,12327,63946,44007,481
25.47,1959,6048,6998,63007,48002,386
25.41,2226,5706,2256,63711,53523,169
42.99,2415,6127,153,66126,57432,27
26.87,2527,7398,0,69070,59145,32
22.94,2621,8146,0,65110,54343,307
21.91,2517,8598,0,60871,49757,478
21.52,2119,8439,0,57187,46629,667
20.84,1993,7903,0,52507,42612,1760
20.68,1676,7080,0,49071,40315,1496
20.35,1499,6296,0,47333,39539,1637
20.29,1543,5819,0,46421,39059,2218
20.34,1622,5562,0,46963,39779,2636
20.7,1812,5306,0,48499,41382,2617
21.07,1765,5245,0,52210,45201,2136
22.37,1749,5141,0,60698,53808,456
36.35,1873,4910,56,67130,60290,1
42.99,1709,4535,1250,69273,61780,3
39.04,1621,3632,3592,69523,60679,2
39.9,1631,3214,5693,70809,60272,2
36.38,1518,3002,7143,71741,60078,23
25.97,1367,3022,7660,70686,58638,212
25.1,1366,2911,7064,69872,58531,186
23.29,1407,2982,5582,68518,58548,233
22.88,1627,2957,3692,67761,59486,506
22.89,1655,2853,1960,66805,60337,160
24.32,1808,2630,581,67212,62194,12
32.95,1989,2645,39,69231,64557,84
24.93,1994,2716,0,70479,65769,82
22.88,1977,2626,0,66214,61611,235
22.23,2109,2589,0,62131,57434,265
21.43,2178,2457,0,58272,53637,433
20.62,2369,2374,0,53778,49035,1017
20.72,2377,2353,0,50425,45696,1666
20.46,2257,2249,0,48456,43950,2548
20.44,2419,2087,0,47713,43207,2737
20.49,2418,1999,0,48231,43815,3270
20.88,2531,2386,0,49827,44910,3391
21.31,2653,2644,0,53537,48240,3142
22.5,2695,2855,0,61787,56237,1158
29.94,2614,3310,16,68754,62814,163
36.4,2546,3499,371,71341,64925,6
33.13,2428,3391,1191,71764,64754,4
28.68,2301,3298,2563,72611,64449,82
25.03,2085,3429,3526,73633,64593,9
23.77,1942,3530,3829,73077,63776,54
23.7,1981,3830,3691,72014,62512,9
22.95,2180,3979,3252,70894,61483,255
22.61,2482,3955,2551,70030,61042,204
22.67,2628,3510,1445,68598,61015,129
22.92,2589,3381,461,68382,61950,93
23.49,2629,3707,33,70271,63903,85
23.37,2757,3593,0,70801,64451,83
22.79,2576,3346,0,66674,60753,510
22.22,2544,3450,0,62480,56486,321
21.58,2399,3210,0,58671,53062,539
20.78,2167,2808,0,53767,48792,1938
21.15,1644,2387,0,50216,46184,2364
21.1,1651,2228,0,48326,44448,2547
20.95,1682,2488,0,47562,43391,2877
20.94,1658,2740,0,47839,43442,3202
21.23,1724,3335,0,49372,44312,3585
21.87,1750,3999,0,53094,47345,2314
23.59,1636,4411,0,61444,55397,624
25.7,1896,5142,8,68239,61194,15
26.34,1940,5513,195,70663,63015,10
26.16,2047,5691,844,71427,62844,10
25.65,2232,5918,1594,72647,62904,13
25.02,2279,6265,2165,73527,62819,10
24.62,2297,6554,2317,72971,61803,5
24.31,2437,6792,2243,72080,60607,50
24.03,2680,6800,1908,70947,59559,114
23.88,2716,6623,1450,69953,59165,756
23.97,2834,6388,751,68515,58542,255
24.48,2889,6458,198,68986,59441,311
24.88,2889,6282,12,70632,61449,172
24.73,2912,5924,0,70822,61986,2
23.98,2907,5161,0,66818,58750,115
23.04,2872,4185,0,62552,55496,379
22.12,2785,3525,0,58720,52409,477
21.25,2805,2954,0,54030,48272,2065
21.71,2805,2428,0,50421,45188,2331
21.64,2695,2058,0,48210,43457,2999
21.59,2614,1782,0,47215,42819,3413
21.67,2487,1651,0,47607,43470,3188
22.17,2294,1557,0,49130,45280,2530
23.18,2362,1526,0,52825,48938,1794
23.97,2204,1338,0,60829,57287,451
25.85,2175,1332,10,67764,64247,87
26.58,2171,1446,245,70339,66478,80
26.22,2248,1400,875,71018,66495,80
24.92,2054,1395,1693,72119,66977,21
24.26,2016,1319,2420,72535,66780,22
24.19,1969,1349,2870,71266,65077,25
24.06,2032,1404,2929,69581,63217,168
23.99,1969,1441,2554,67976,62012,16
23.79,2101,1499,1767,66934,61567,70
23.76,2259,1481,969,65918,61210,163
24.2,2403,1464,301,66502,62334,249
25.3,2459,1522,22,68339,64337,61
25.15,2461,1511,0,68245,64273,48
24.04,2407,1442,0,63816,59967,267
23.72,2213,1252,0,59759,56294,410
23.3,2178,1074,0,56493,53241,1183
22.8,2112,912,0,52215,49191,1796
22.77,1959,789,0,48760,46012,1448
22.47,1783,704,0,46488,44001,1376
22.38,1666,596,0,45000,42739,1912
22.37,1423,521,0,44748,42805,1930
22.47,1220,474,0,45063,43369,1812
22.81,1200,440,0,45461,43821,1818
23.04,1103,390,0,46985,45492,846
23.37,960,464,11,50428,48993,382
23.6,722,444,487,54067,52415,192
23.9,643,379,1793,57091,54276,71
23.84,532,324,3620,58799,54324,63
23.76,502,248,4959,59680,53971,194
23.51,542,204,5785,58798,52268,374
23.27,478,179,5173,56762,50932,200
23.17,417,183,3798,55120,50723,46
23.12,388,208,2657,54541,51289,62
23.31,308,264,1444,54286,52270,93
23.86,320,306,411,55747,54710,156
25.09,298,394,25,58558,57842,4
24.73,374,471,0,58570,57726,86
23.86,373,532,0,54671,53765,406
23.7,396,568,0,51902,50938,420
23.46,307,643,0,50548,49598,242
23.09,252,662,0,47510,46596,348
23.12,242,681,0,44258,43336,1243
22.87,247,703,0,41871,40921,1677
22.74,290,754,0,40662,39619,2253
22.73,329,818,0,40479,39333,2830
22.85,414,927,0,40876,39535,3097
23.06,511,945,0,41027,39571,2799
23.23,657,983,0,40952,39312,2115
23.48,701,974,12,42834,41149,1466
23.66,707,987,403,45641,43544,574
24,653,898,1534,49017,45931,213
24.3,636,812,3224,51540,46868,11
24.27,563,819,4714,53938,47842,10
24.02,584,835,5392,53435,46624,40
23.96,567,784,4942,51287,44995,81
23.8,518,655,4080,49857,44605,173
23.72,511,567,2839,49534,45617,142
23.84,466,554,1572,49694,47103,117
26.58,527,491,490,51718,50210,183
36.31,575,539,25,55497,54358,8
28.28,588,660,0,56459,55211,68
25.43,596,717,0,53832,52519,217
24.82,575,820,0,51862,50468,366
24.31,589,821,0,51287,49877,579
23.63,507,796,0,48182,46879,776
23.27,464,857,0,45305,43984,1937
23.26,394,928,0,43482,42160,1931
23.27,377,882,0,42873,41614,2148
23.38,296,793,0,43576,42488,2485
23.7,272,810,0,45424,44342,2804
24.04,237,859,0,49617,48521,1916
25.81,206,984,0,58907,57717,991
43.89,205,1038,8,66482,65232,65
51.76,210,1001,415,69175,67548,2
50.01,179,886,1753,69512,66694,156
52.66,150,747,3475,70396,66024,135
50.61,130,668,5026,71291,65468,123
47.97,124,631,6179,70135,63201,123
41.95,106,589,6486,69226,62046,123
46.31,110,601,5928,68367,61728,386
45.08,157,605,4482,67397,62153,145
42.26,182,605,2560,65865,62518,222
50.49,197,599,825,66280,64659,205
58.73,189,669,46,68725,67822,115
53.26,186,686,0,69741,68869,132
50.85,154,575,0,65552,64824,350
39.34,117,554,0,61513,60841,496
28.32,102,533,0,58078,57443,836
24.52,79,473,0,53316,52764,1365
24.57,77,424,0,49460,48960,2790
24.27,63,459,0,47249,46727,2325
24.2,39,527,0,46518,45953,2881
24.28,51,513,0,47143,46580,3027
24.89,52,510,0,48674,48113,2146
25.64,116,555,0,52275,51605,1974
43.4,148,620,0,60577,59810,706
57.78,102,727,5,67725,66891,2
63.99,87,790,446,69886,68564,2
63.19,93,792,1965,69914,67064,296
60.52,80,759,3939,70918,66140,88
58.7,24,727,5456,71546,65339,184
54.65,26,814,6407,70814,63567,341
39.9,70,987,6267,70074,62751,135
35.21,144,1103,5028,68858,62583,238
34.42,88,1214,3375,67747,63070,47
32.65,120,1330,1838,66757,63470,77
52.95,130,1388,452,66785,64816,99
57.89,106,1597,20,69307,67585,29
65.37,104,1807,0,69800,67889,2
49.82,74,1830,0,65611,63708,78
25.77,51,1673,0,61760,60036,320
24.8,37,1619,0,58132,56477,940
24.08,84,1561,0,53420,51775,1519
23.77,120,1538,0,49709,48051,1836
23.64,168,1535,0,47536,45833,1856
23.5,215,1627,0,46681,44839,2592
23.56,338,1652,0,47157,45168,2592
23.96,482,1587,0,48928,46860,1859
24.75,734,1503,0,52443,50207,2231
25.41,1056,1657,0,60755,58042,879
33.76,1261,2009,10,67437,64157,28
39.87,1412,2236,464,69430,65319,125
48.95,1775,2093,2015,69547,63664,93
44.3,1967,1866,4145,70292,62315,108
27.18,2132,1976,5836,71050,61106,124
26.54,2195,2498,6864,69754,58197,541
26.22,2226,3165,7445,68991,56155,926
26.04,2237,3507,6567,67699,55388,867
25.54,2306,3621,5009,66932,55997,548
25.3,2352,3558,2944,65767,56914,216
25.73,2327,3659,823,66334,59526,137
25.89,2326,4181,29,69384,62848,33
25.29,2332,5105,0,70216,62780,276
24.41,2332,5980,0,66284,57972,498
23.49,2347,6373,0,62033,53314,589
22.47,2219,6488,0,58447,49740,518
21.29,2077,6619,0,53654,44958,1442
21.24,1973,7164,0,50223,41086,1914
21.33,1780,7432,0,47854,38641,2419
21.1,1607,7525,0,46976,37844,2427
21.37,1696,7566,0,47838,38576,2304
22.05,1809,7720,0,49414,39886,1961
22.8,2144,8158,0,53308,43006,2508
23.99,2326,8306,0,61922,51290,639
25.74,2354,8500,5,68439,57580,3
26.22,2413,8457,496,70344,58978,3
25.94,2280,8078,2269,69483,56856,136
25.62,2314,7626,4471,69578,55166,287
25.23,2256,7579,6484,70468,54150,395
24.86,2263,7785,7213,70392,53132,332
24.83,2315,8057,6022,69442,53048,192
24.72,2419,8128,4766,68299,52985,18
24.49,2495,8459,3075,67406,53377,17
24.32,2541,8701,1572,66310,53497,21
24.73,2556,9280,387,67156,54934,27
24.93,2561,9571,13,69389,57244,3
24.66,2554,9889,0,70054,57611,3
23.9,2543,10468,0,66407,53396,455
23.3,2492,10296,0,62386,49599,250
22.56,2404,9955,0,58603,46244,444
21.28,2346,9516,0,54120,42258,1869
19.83,2188,9075,0,50145,38882,2047
17.9,2077,8983,0,48064,37004,1991
16.04,2035,9238,0,46787,35514,2886
16.56,2041,8951,0,47476,36484,2802
20.81,2027,8555,0,49079,38498,2484
22.4,1796,8721,0,52691,42174,2536
23.37,1353,8915,0,60592,50324,522
24.35,1031,8755,3,67415,57627,11
24.93,838,8451,630,69387,59468,5
24.94,795,7541,3266,68758,57157,4
24.94,762,6700,6851,68877,54564,6
24.53,791,7115,10063,68942,50973,201
24.25,927,8313,11316,68252,47697,294
24.15,1046,8327,10570,66916,46973,88
24.2,1115,7008,8736,65496,48637,106
24.38,1191,5575,6395,64319,51158,56
24.7,1048,4102,3404,63311,54758,102
25.42,1021,2837,842,63657,58957,79
29.99,1071,2594,26,66964,63274,2
26.22,1208,2668,0,67707,63831,7
25.47,1305,2813,0,63426,59308,185
25.16,1272,2751,0,59338,55315,976
24.8,1225,2608,0,56020,52188,189
23.82,1302,2366,0,51807,48140,313
23.85,1183,2507,0,48608,44918,410
23.52,1364,2535,0,46109,42211,976
23.25,1471,2628,0,44633,40533,2091
23.18,1679,2736,0,44793,40378,2113
23.23,1495,2889,0,45040,40657,1700
23.57,1311,3068,0,45273,40894,1718
23.83,1277,3449,0,47010,42283,1248
23.81,1248,3796,4,50809,45762,533
24.04,1296,3959,800,54228,48174,5
24.56,1465,3791,3297,56564,48011,3
24.75,1557,3243,6212,57425,46414,3
24.74,1684,2766,9331,57864,44084,212
24.6,1869,2762,11562,56938,40745,1393
24.28,2047,2849,11478,54696,38322,1622
24,1898,2856,10134,52998,38111,1680
23.96,1817,2855,7691,52590,40228,1272
24.26,1860,2897,4005,52690,43928,380
24.84,1782,3269,752,54708,48906,75
25,1949,4649,20,58689,52071,69
24.71,2102,5780,0,58849,50967,2
23.85,2145,6518,0,55305,46642,291
23.42,2260,6841,0,52326,43225,610
22.92,2288,6974,0,50530,41269,792
22.38,2185,6484,0,47116,38447,700
22.39,2024,6185,0,43724,35514,1129
21.54,1657,6268,0,41501,33576,1353
20.82,1454,5987,0,40290,32850,1874
20.77,1502,5897,0,39873,32474,2108
20.11,1594,5199,0,39792,32999,2119
20.95,1670,4978,0,40017,33370,1988
22.03,1439,4873,0,40161,33849,1862
22.11,1592,4835,8,41518,35083,1495
22.39,1904,4515,493,44157,37245,990
22.93,1767,4303,2024,48061,39967,232
23.31,1657,3817,4075,50626,41077,45
23.51,1497,3893,5828,52251,41033,5
23.36,1472,4140,7034,54026,41380,7
22.99,1479,4425,7129,53146,40114,128
22.87,1329,4312,6138,50870,39090,1108
22.93,1102,3599,4509,49532,40322,496
23.23,779,2593,2491,48976,43114,230
24.06,552,1801,623,49968,46992,764
24.98,440,1649,23,54858,52746,424
25.35,308,1576,0,57309,55425,113
25.17,247,1588,0,55515,53680,144
24.88,212,1655,0,52831,50965,353
24.57,233,1728,0,51035,49075,595
24.44,237,1760,0,50550,48554,713
24.19,185,1746,0,47013,45081,1084
24.35,168,1846,0,44307,42293,2088
24.05,162,2060,0,42683,40461,2385
24.08,166,2305,0,42413,39942,2936
24.4,186,2689,0,43315,40440,3327
25.14,238,3220,0,45451,41993,2667
25.49,315,3841,0,50327,46171,1528
27.91,419,4317,7,60020,55277,426
51.83,606,4780,772,65499,59341,192
52.18,720,4686,3370,67616,58840,63
49.11,789,3734,6882,67420,56015,117
41.03,995,2833,10279,67877,53771,184
40.03,1069,2813,12767,67951,51303,145
35.53,1021,2924,13674,66932,49314,314
32.88,961,3026,12883,65999,49129,448
36.09,867,3108,10089,65063,50999,399
36.1,847,3262,5638,64896,55149,60
48.59,990,3918,1273,64820,58639,5
53.74,1302,6131,24,69245,61788,4
55,1607,8072,0,71308,61629,2
34.3,1683,8922,0,69369,58764,210
26.19,1598,9161,0,64958,54199,629
25.46,1606,8984,0,60888,50298,502
25.02,1555,8761,0,57593,47278,1146
24.02,1424,8309,0,52762,43028,1613
23.98,1423,7686,0,49498,40389,2233
23.5,1352,7251,0,47864,39262,2143
23.35,1242,7047,0,47012,38723,2970
23.7,1130,7095,0,47650,39426,3344
24.49,1021,7071,0,49343,41252,3463
25.11,956,6791,0,53273,45526,1574
27.2,896,6575,5,61334,53859,439
34.43,845,6166,676,66656,58970,53
46.49,789,4835,3090,68251,59538,3
36.55,661,3111,6261,68072,58040,2
46.36,583,2286,8955,68521,56698,2
35.9,676,2176,10716,69219,55651,4
30.81,785,2329,11160,68042,53769,2
30.12,947,2762,10362,67428,53358,75
29.67,1122,3072,8029,66736,54514,151
29.43,1159,3341,4307,66451,57644,56
30.72,1126,4442,870,66654,60217,9
52.8,1278,6258,20,70945,63389,29
37.95,1483,7708,0,72198,63007,42
29.9,1491,8398,0,70156,60267,128
26.47,1549,8130,0,65728,56049,255
26.24,1510,7868,0,61842,52465,204
25.6,1364,7476,0,57972,49132,931
24.82,1200,7220,0,52825,44405,1527
24.83,1041,7107,0,49628,41479,2158
24.51,1110,6825,0,47740,39805,2512
24.05,1402,6622,0,47028,39004,2945
24.14,1561,6678,0,47788,39550,3730
24.68,1749,6809,0,49682,41123,2874
24.85,1829,6890,0,53564,44845,2398
25.58,1940,6866,4,61686,52875,868
28.86,2101,6802,517,67050,57631,204
29.43,2095,6075,2276,68751,58305,28
28.86,2034,5195,4757,68951,56965,11
28.85,1949,4409,7030,69514,56127,101
28.5,1866,3861,8492,70076,55857,8
28.44,1655,3644,9007,68999,54694,4
27.32,1617,3820,8297,68215,54482,92
26.87,1642,4194,6152,67553,55565,583
27.65,1641,4336,3337,67636,58323,43
28.93,1494,4673,705,67659,60787,5
30.97,1389,5391,14,71620,64827,1
30.55,1400,5564,0,72496,65533,1
28.9,1467,5315,0,70199,63416,2
26.58,1430,4965,0,66003,59608,81
25.97,1351,4571,0,62070,56148,379
25.4,1210,4033,0,58460,53218,771
24.9,851,3798,0,53616,48967,1543
25.06,720,3556,0,49562,45286,2235
24.93,644,3169,0,47372,43559,2772
24.91,575,2740,0,46360,43045,2614
25.14,482,2551,0,46847,43814,2937
25.87,406,2356,0,48583,45822,2423
27.89,325,2175,0,52503,50004,1689
45.02,280,1822,2,60727,58623,320
53.42,225,1535,291,66152,64101,128
56.03,197,1326,1382,68549,65644,44
56.88,152,898,3119,68659,64490,44
56.19,211,616,4565,69397,64005,47
55.51,221,559,5360,70454,64315,44
53.91,182,466,5299,69422,63476,44
54.24,133,353,4663,68732,63583,47
55.17,140,308,3420,68144,64277,52
55.29,135,242,1807,67671,65488,51
54.85,121,212,398,67365,66634,58
64.51,65,267,9,71056,70715,94
71.66,95,357,0,71661,71209,162
53.04,107,499,0,69648,69041,125
32.58,135,584,0,65524,64805,273
31,224,577,0,61448,60648,381
28.11,245,575,0,57884,57064,273
26.84,253,530,0,52829,52047,1554
25.87,220,494,0,49434,48721,2523
25.55,259,587,0,47262,46416,2779
25.42,278,820,0,46316,45218,3439
25.61,318,1019,0,46942,45605,3396
27.64,369,1288,0,48527,46870,3365
29.43,490,1576,0,52362,50296,2078
36.02,706,1670,2,60758,58379,619
52.05,856,1908,246,66330,63319,82
53.68,904,2169,1419,68891,64400,119
54,846,2071,3124,69202,63162,85
52,778,1695,4698,70087,62917,154
49.36,841,1443,5921,70430,62225,90
44.55,748,1332,6425,68803,60298,234
43.87,800,1283,5943,67171,59145,196
43.6,754,1258,4326,65868,59531,90
30.97,845,1644,2117,65281,60675,407
46.37,1247,2598,402,65252,61006,530
30.95,1535,3707,25,69200,63934,246
29.39,1878,4349,0,69797,63570,384
26.62,1952,5155,0,67537,60430,642
25.89,2069,5496,0,63143,55578,477
25.64,1850,5953,0,59155,51352,518
25.29,1466,6001,0,55696,48229,241
24.8,1088,6128,0,51470,44255,387
24.56,879,6236,0,47964,40850,1276
24.36,802,6366,0,45781,38613,1813
24.16,909,6332,0,44533,37292,2115
24.05,1059,6439,0,44550,37053,2445
24.16,1308,6741,0,44933,36885,2639
24.32,1586,6954,0,45418,36877,1845
24.09,1679,7337,2,46595,37577,2047
24.31,1782,7688,506,49683,39707,1668
24.58,1861,7479,2708,52744,40697,580
25,1802,6585,6013,54717,40317,50
25.27,1841,5633,9610,55702,38618,687
25.33,1726,4927,12356,55988,36980,955
25.26,1593,4166,13338,54671,35573,481
25.11,1439,3483,12419,52808,35467,706
25.1,1242,3285,9398,51668,37743,396
25.39,1335,3710,4827,51643,41771,346
25.87,1409,5247,846,52886,45384,514
26.48,1208,7788,9,57936,48931,56
26.21,1271,9208,0,59393,48915,109
25.74,974,9396,0,57156,46786,3
25.15,735,8891,0,53461,43835,170
24.68,617,8208,0,51031,42206,77
24.5,613,7768,0,49765,41384,252
24.14,524,7367,0,46687,38796,133
23.56,413,7289,0,43621,35919,837
23.33,347,7067,0,41636,34222,998
23.26,270,6849,0,40601,33482,1126
23.22,191,6592,0,40537,33755,1872
23.26,176,5966,0,40918,34776,1560
23.54,155,5140,0,40859,35564,910
23.77,110,4815,2,40651,35724,1074
23.92,68,4818,820,42269,36564,1233
24.35,87,4250,4447,45682,36898,1158
24.75,66,2998,8910,48534,36560,892
25.2,47,1757,12439,50556,36313,1131
25.24,101,1176,14486,52418,36656,586
25.19,165,929,14843,51572,35635,1445
25.09,204,773,13629,49898,35292,2068
25.08,159,752,10554,48236,36770,2121
25.2,130,768,5814,47570,40859,875
26.54,63,1044,1130,48879,46642,491
32.65,49,1473,20,54790,53249,18
33.64,41,1948,0,57212,55223,84
31.38,44,2236,0,55741,53462,183
26.71,37,2745,0,53235,50453,233
25.14,34,3215,0,51150,47901,142
24.85,30,3107,0,50251,47114,249
24.49,34,2693,0,47017,44290,106
23.68,47,2180,0,44501,42275,883
23.38,57,2072,0,43048,40919,1880
23.31,62,1928,0,42643,40654,2388
22.24,58,1846,0,43503,41599,2380
23.8,42,1658,0,45845,44145,2162
24.64,41,1650,0,50595,48905,1298
25.36,39,1686,1,59619,57893,327
45.93,24,1736,713,65280,62806,407
45.93,20,1658,4084,67479,61717,69
45.54,42,1324,8492,68207,58349,145
37.75,53,731,11818,69378,56778,146
32.82,55,465,13553,69891,55819,150
31.24,52,284,14107,69067,54624,302
31.23,43,180,12765,68358,55370,148
